Age,Credit amount,Credit history_0,Credit history_1,Credit history_2,Credit history_3,Credit history_4,Duration in month,Housing_0,Housing_1,Housing_2,Installment rate,Job_0,Job_1,Job_2,Job_3,Number of existing credits at this bank,Number of people being liable,Other debtors and guarantors_0,Other debtors and guarantors_1,Other debtors and guarantors_2,Other installment plans_0,Other installment plans_1,Other installment plans_2,Personal status and sex_0,Personal status and sex_1,Personal status and sex_2,Personal status and sex_3,Present employment since_0,Present employment since_1,Present employment since_2,Present employment since_3,Present employment since_4,Present residence since,Property_0,Property_1,Property_2,Property_3,Purpose_0,Purpose_1,Purpose_2,Purpose_3,Purpose_4,Purpose_5,Purpose_6,Purpose_7,Purpose_8,Purpose_9,Savings account or bonds_0,Savings account or bonds_1,Savings account or bonds_2,Savings account or bonds_3,Savings account or bonds_4,Status of existing checking account_0,Status of existing checking account_1,Status of existing checking account_2,Status of existing checking account_3,Telephone,foreign worker,class
-0.663689217089077,-0.69054713416846,0,0,0,0,1,-1.23647786038188,0,1,0,-0.87018333408152,0,0,1,0,1.02707891165781,2.33486892634807,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1.04698667841979,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
-0.751641670983733,-0.052549065379199,0,0,1,0,0,0.256953092236642,0,1,0,0.918477167627668,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-1.6724592395537,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
0.567645137436112,0.787481725193328,0,0,1,0,0,1.25257372731566,0,0,1,-0.87018333408152,0,0,1,0,-0.704925998389086,2.33486892634807,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.04698667841979,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1.18331231469871,-0.760372478363729,0,0,1,0,0,-0.987572701612124,0,1,0,-0.87018333408152,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1.04698667841979,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0.215835321857487,-0.728472574924266,0,0,0,0,1,0.256953092236642,0,1,0,0.918477167627668,0,0,1,0,1.02707891165781,2.33486892634807,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1.04698667841979,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
-1.0154990326677,-0.731662565268212,0,0,1,0,0,0.256953092236642,1,0,0,0.918477167627668,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1.04698667841979,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
-0.751641670983733,-0.695509341370154,0,0,1,0,0,-0.90460431535554,0,1,0,0.918477167627668,0,1,0,0,-0.704925998389086,-0.42828956637154,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1.04698667841979,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
0.039930414068174,-0.322989357871536,0,0,0,0,1,-0.489762384072618,0,1,0,-0.87018333408152,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-0.765977266895867,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
-0.135974493721139,1.26846138038612,0,1,0,0,0,-0.489762384072618,0,1,0,-1.76451358493611,0,0,0,1,-0.704925998389086,2.33486892634807,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,-0.765977266895867,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2
-0.663689217089077,-0.658647230728997,0,0,1,0,0,0.256953092236642,0,1,0,0.918477167627668,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-0.765977266895867,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0.831502499120082,1.88448396013931,0,0,1,0,0,1.50147888608541,0,1,0,0.918477167627668,0,0,0,1,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,-0.765977266895867,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
-0.83959412487839,-0.890453195722428,0,0,1,0,0,-0.738667542842371,0,1,0,0.918477167627668,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,-0.765977266895867,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
-0.311879401510451,0.501445924352809,0,0,1,0,0,1.25257372731566,0,0,1,-0.87018333408152,0,0,0,1,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-0.765977266895867,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
-0.83959412487839,-0.20708637537482,0,0,1,0,0,-0.489762384072618,1,0,0,-0.87018333408152,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1.04698667841979,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1
-1.36730884824633,-0.952126342372057,0,0,0,1,0,-0.738667542842371,1,0,0,0.918477167627668,0,0,1,0,1.02707891165781,-0.42828956637154,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1.04698667841979,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1.62307458417199,-0.360205911884243,0,0,1,0,0,0.256953092236642,0,1,0,0.918477167627668,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-1.6724592395537,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.12788286796283,-0.943619701454867,0,0,0,0,1,-1.23647786038188,0,1,0,0.918477167627668,0,0,1,0,1.02707891165781,-0.42828956637154,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.140504705761964,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
0.3917402296468,-0.677078286049576,0,0,0,0,1,-1.23647786038188,0,1,0,-0.87018333408152,0,1,0,0,-0.704925998389086,2.33486892634807,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1.04698667841979,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
-1.10345148656236,1.36664219430536,0,0,0,0,1,1.25257372731566,1,0,0,-0.87018333408152,0,0,1,0,1.02707891165781,-0.42828956637154,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1.04698667841979,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2
0.655597591330769,-0.733080338754411,0,0,1,0,0,-1.23647786038188,0,1,0,0.024146916773074,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,-0.765977266895867,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
0.039930414068174,-0.911365354643854,0,0,0,0,1,-1.23647786038188,0,0,1,0.918477167627668,0,0,1,0,1.02707891165781,-0.42828956637154,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.04698667841979,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.743550045225425,0.792443932395022,0,0,0,0,1,0.256953092236642,0,0,1,0.024146916773074,0,0,1,0,1.02707891165781,-0.42828956637154,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.04698667841979,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
-1.0154990326677,-0.028801359485377,0,0,1,0,0,-0.240857225302864,0,1,0,-0.87018333408152,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,-0.765977266895867,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
1.53512213027733,1.36380664733296,1,0,0,0,0,2.24819436239467,0,0,1,0.024146916773074,0,0,1,0,1.02707891165781,2.33486892634807,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1.04698667841979,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
-1.10345148656236,0.076822765236401,0,0,1,0,0,0.256953092236642,0,1,0,0.024146916773074,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1.04698667841979,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
-0.83959412487839,-0.764980242193874,0,0,1,0,0,-0.240857225302864,0,1,0,0.918477167627668,0,1,0,0,-0.704925998389086,2.33486892634807,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1.04698667841979,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
-0.487784309299764,1.66402018303546,0,0,1,0,0,0.422889864749811,0,1,0,-0.87018333408152,0,0,1,0,1.02707891165781,-0.42828956637154,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.140504705761964,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
-0.399831855405108,-0.616468469514596,0,0,0,0,1,-0.489762384072618,0,1,0,0.918477167627668,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.140504705761964,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0.567645137436112,-0.626747327289534,0,0,0,0,1,-1.40241463289505,0,1,0,-0.87018333408152,0,1,0,0,1.02707891165781,2.33486892634807,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,-1.6724592395537,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
-0.399831855405108,-0.343547073421412,0,0,1,0,0,1.25257372731566,1,0,0,0.918477167627668,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1.04698667841979,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
0.479692683541456,-0.924834202762738,0,0,1,0,0,-1.23647786038188,0,1,0,0.024146916773074,0,1,0,0,-0.704925998389086,2.33486892634807,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1.04698667841979,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
-0.311879401510451,-0.35382593119635,0,0,1,0,0,1.25257372731566,0,1,0,0.024146916773074,0,0,1,0,1.02707891165781,2.33486892634807,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,-1.6724592395537,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
-0.663689217089077,-0.226935204181597,0,0,1,0,0,-0.489762384072618,1,0,0,-0.87018333408152,0,0,1,0,1.02707891165781,-0.42828956637154,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1.04698667841979,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2
0.479692683541456,-0.626747327289534,0,0,0,1,0,-0.738667542842371,1,0,0,0.918477167627668,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1.04698667841979,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
-0.83959412487839,-0.694800454627055,0,0,1,0,0,0.256953092236642,0,1,0,0.918477167627668,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.140504705761964,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
-0.927546578773046,-0.058929046067092,0,0,1,0,0,0.256953092236642,0,1,0,0.918477167627668,0,0,1,0,1.02707891165781,-0.42828956637154,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-0.765977266895867,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
-0.223926947615795,-0.337521536105069,0,0,0,0,1,0.008047933466889,1,0,0,-0.87018333408152,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,-1.6724592395537,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2
3.47007611595977,-0.672470522219431,0,0,1,0,0,-1.23647786038188,0,1,0,0.918477167627668,0,0,0,1,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.140504705761964,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
0.12788286796283,0.12077374330855,0,0,0,0,1,-0.240857225302864,0,1,0,0.024146916773074,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1.04698667841979,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
0.567645137436112,1.5920681786109,0,0,1,0,0,2.24819436239467,0,0,1,0.918477167627668,0,0,0,1,-0.704925998389086,-0.42828956637154,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1.04698667841979,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
0.831502499120082,-0.078777874873869,0,0,1,0,0,-0.240857225302864,0,1,0,-1.76451358493611,0,1,0,0,-0.704925998389086,-0.42828956637154,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,-1.6724592395537,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
-1.10345148656236,-0.615759582771497,0,0,1,0,0,-0.738667542842371,1,0,0,-1.76451358493611,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,-1.6724592395537,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
2.15078930753993,-0.439246783739801,0,0,0,1,0,0.256953092236642,0,0,1,0.918477167627668,0,0,1,0,1.02707891165781,-0.42828956637154,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.04698667841979,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
-0.399831855405108,1.09123969461133,0,0,1,0,0,0.754763409776148,0,1,0,0.918477167627668,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.04698667841979,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
-0.135974493721139,-0.144349898610543,0,0,1,0,0,-0.240857225302864,0,1,0,-0.87018333408152,0,1,0,0,-0.704925998389086,2.33486892634807,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-1.6724592395537,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
2.23874176143458,-0.714649283433832,0,0,0,0,1,-0.738667542842371,0,1,0,0.918477167627668,0,1,0,0,1.02707891165781,-0.42828956637154,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.04698667841979,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0.655597591330769,-0.687002700452964,0,0,0,1,0,0.256953092236642,0,0,1,0.918477167627668,0,0,1,0,1.02707891165781,2.33486892634807,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,-0.765977266895867,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
0.12788286796283,-0.442791217455297,0,0,0,0,1,0.256953092236642,0,1,0,0.918477167627668,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1.04698667841979,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
-0.311879401510451,-0.609379602083604,0,0,1,0,0,0.256953092236642,0,1,0,0.024146916773074,0,0,1,0,-0.704925998389086,2.33486892634807,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-1.6724592395537,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
-1.0154990326677,-0.937594164138524,0,1,0,0,0,-0.738667542842371,0,1,0,0.918477167627668,0,1,0,0,-0.704925998389086,-0.42828956637154,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1.04698667841979,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
-0.048022039826482,1.9801836704577,0,0,0,0,1,2.24819436239467,0,0,1,-0.87018333408152,0,0,1,0,1.02707891165781,-0.42828956637154,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,-1.6724592395537,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
-1.10345148656236,-0.806450116665176,0,0,0,0,1,-0.738667542842371,0,1,0,0.918477167627668,0,0,1,0,1.02707891165781,-0.42828956637154,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1.04698667841979,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0.831502499120082,-0.539199814516785,0,1,0,0,0,-1.23647786038188,0,1,0,-0.87018333408152,0,1,0,0,-0.704925998389086,2.33486892634807,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1.04698667841979,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
-0.135974493721139,1.32127344274701,0,0,1,0,0,2.24819436239467,0,1,0,-1.76451358493611,0,0,1,0,1.02707891165781,-0.42828956637154,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,-1.6724592395537,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2
-0.751641670983733,-0.452361188487136,0,0,0,0,1,-0.738667542842371,0,1,0,0.918477167627668,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-1.6724592395537,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2.76645648480252,-0.734498112240609,0,0,1,0,0,-0.987572701612124,0,1,0,0.918477167627668,0,0,0,1,1.02707891165781,-0.42828956637154,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1.04698667841979,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
-1.19140394045702,-0.687711587196063,0,0,1,0,0,-0.738667542842371,0,1,0,-0.87018333408152,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,-1.6724592395537,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
-0.663689217089077,-0.352053714338602,1,0,0,0,0,-0.240857225302864,0,1,0,0.024146916773074,0,0,1,0,1.02707891165781,-0.42828956637154,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0.140504705761964,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
-0.575736763194421,0.613804473134029,1,0,0,0,0,0.008047933466889,0,1,0,-1.76451358493611,0,0,1,0,1.02707891165781,-0.42828956637154,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1.04698667841979,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2
-0.751641670983733,0.099507141015575,0,1,0,0,0,0.256953092236642,0,1,0,0.024146916773074,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.04698667841979,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
-0.399831855405108,-0.476108894380958,0,0,0,0,1,-0.240857225302864,0,1,0,-0.87018333408152,0,1,0,0,1.02707891165781,-0.42828956637154,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-0.765977266895867,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
1.18331231469871,-0.108905561455584,0,0,1,0,0,0.256953092236642,0,0,1,0.918477167627668,0,0,1,0,-0.704925998389086,2.33486892634807,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1.04698667841979,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
-1.0154990326677,-0.611506262312902,0,1,0,0,0,0.256953092236642,1,0,0,0.918477167627668,0,1,0,0,-0.704925998389086,-0.42828956637154,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1.04698667841979,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
-0.575736763194421,-0.917390891960197,0,0,0,1,0,-1.23647786038188,0,1,0,-0.87018333408152,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-1.6724592395537,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0.12788286796283,3.2317232153993,0,0,1,0,0,1.25257372731566,0,0,1,-1.76451358493611,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1.04698667841979,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2
0.12788286796283,0.510661452013099,0,0,0,1,0,0.256953092236642,0,1,0,0.918477167627668,0,0,0,1,1.02707891165781,-0.42828956637154,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-0.765977266895867,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
-1.10345148656236,-0.609025158712054,0,0,0,1,0,0.256953092236642,1,0,0,0.024146916773074,0,0,1,0,1.02707891165781,-0.42828956637154,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,-0.765977266895867,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
0.039930414068174,-0.67317940896253,0,0,1,0,0,-0.738667542842371,0,1,0,-0.87018333408152,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.140504705761964,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
-0.135974493721139,-0.245720702873725,0,0,0,0,1,0.256953092236642,0,1,0,-0.87018333408152,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,-0.765977266895867,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0.479692683541456,0.25085446066725,0,0,1,0,0,2.24819436239467,0,1,0,0.918477167627668,0,0,1,0,1.02707891165781,2.33486892634807,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,-1.6724592395537,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
-0.399831855405108,1.23585259020356,0,0,1,0,0,2.24819436239467,0,1,0,0.024146916773074,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,-0.765977266895867,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2
-1.10345148656236,-0.013205851137195,0,0,1,0,0,0.256953092236642,1,0,0,0.918477167627668,0,1,0,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1.04698667841979,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2
0.215835321857487,0.950880119477689,0,0,0,0,1,0.754763409776148,0,1,0,0.024146916773074,0,0,1,0,-0.704925998389086,-0.42828956637154,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,-0.765977266895867,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
-0.83959412487839,0.766215122900353,0,0,1,0,0,0.256953092236642,1,0,0,-0.87018333408152,0,0,0,1,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1.04698667841979,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
-1.19140394045702,-0.873794357259598,0,0,1,0,0,-0.489762384072618,0,1,0,0.918477167627668,0,1,0,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1.04698667841979,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
-0.751641670983733,-0.775967986711911,0,0,1,0,0,-0.987572701612124,0,1,0,0.918477167627668,0,1,0,0,1.02707891165781,-0.42828956637154,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.04698667841979,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
-1.0154990326677,-0.171287594848311,0,0,0,0,1,-0.489762384072618,0,1,0,-0.87018333408152,0,0,1,0,1.02707891165781,-0.42828956637154,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.140504705761964,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
-0.751641670983733,-0.12095663608827,0,0,1,0,0,-0.738667542842371,0,1,0,-0.87018333408152,0,0,1,0,-0.704925998389086,-0.42828956637154,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,-1.6724592395537,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
-0.223926947615795,-0.476463337752508,0,0,0,0,1,0.256953092236642,0,1,0,0.024146916773074,0,0,1,0,1.02707891165781,-0.42828956637154,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,-0.765977266895867,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1
-0.751641670983733,-0.159945406958725,0,0,0,0,1,1.25257372731566,0,1,0,0.918477167627668,0,0,1,0,1.02707891165781,-0.42828956637154,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1.04698667841979,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
-0.751641670983733,-0.827362275586602,0,0,1,0,0,0.256953092236642,0,1,0,0.918477167627668,0,1,0,0,1.02707891165781,-0.42828956637154,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.140504705761964,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
